Title,Article,Date,URL,Label
От днес в ЕС се пътува с COVID сертификат^ но има особености,От днес в Европейския съюз официално влиза в сила системата за свободно пресичане на границите между страните членки с т.нар. цифров ковид сертификат (EUDCC)^ но има ограничения и особености^ заради които не всичко ще тръгне гладко в началото. Той ще съдържа данни - ваксиниран^ преболедувал или с отрицателен PCR тест - за притежателя си и ще действа докато Световната здравна организаци обяви край на пандемията.Но в момента никой не може да прогнозира кога ще се случи това заради ниските нива на ваксиниране в икономически развитите държави^ отсъствието ваксини в развиващите се^ въпросителните колко продължителен ще е изграденият имунитет и появата на нови варианти на коронавируса.България е сред първите 7 държави^ за които на 1 юни бе обявено^ че са тествали и вече го издават - на сайта на Националната здравно-информационна система на Министерството на здравеопазването.Дневник  представи преди седмица 12-те най-важни специфики на този уникален документ^ включително неяснотата за десетки хиляди българи и много европейци^ очакваща отговор. (Как се влиза от днес в България можете да прочетете  тук)Днес напомняме^ че започва да тече 6-седмичен преходен период (до 12 август) - времето за държавите от ЕС и Европейското икономическо пространство (EEA)^ които още не са готови да го издават^ да се включат. Към 30 юни това са Швеция^ Нидерландия^ Ирландия^ Малта^ Унгария^ Румъния и Швейцария. Те са технически готови^ но ефективно не са свързани към единния портал за проверка на сертификата в друга държава.Друг ключов момент е кои ваксини се признават. Държавите се договориха сертификат да се издава за всички ваксини^ като за защитен се приема всеки^ който поне преди 14 дни е приключил процедурата. Но всяка страна е свободна да признае не само ваксините^ получили одобрението на Европейската агенция по лекарствата (ЕМА)^ но и други като руските или китайските. Всяка страна е свободна и да реши дали да прима сертификати само с първа от двете дози.Междувременно възникна и нов проблем - в списъка на одобрените в ЕС четири ваксини е Vaxzevria на Астра Зенека (плюс тези на Moderna^ Pfizer/BioNTech и Johnson & Johnson)^ но не и Ковишийлд (Covishield)^ неин вариант^ сертифициран от индийския Serum Institute^ най-големият производител на ваксини в света.От ЕМА казаха за Ройтерс^ че Vaxzevria е единствената^ с която AstraZeneca е кандидатствала при тях за оценка и одобрение. Covishield няма разрешение за продаване и прилагане в ЕС^ макар че може да използва аналогична технология^ допълват от лекарствената агенция. За одобрение е нужно ново кандидатстване или поне искане за одобрение на нови заводи за производство^ които да бъдат инспектирани от ЕМА.© ReutersCovishield са около 88% от всички 322 милиона дози^ поставени до момента в Индия^ и ако някоя страна от ЕС поиска да признае разрешението от Световната здравна организация^ то ще може да допуска и чужденци с такава ваксина.Организацията Африкански съюз^ обединяваща 54 държави^ част от които вече поставят Covishield^ призова в понеделник Европа бързо да разреши проблема^ защото той създава дискриминация към идващите от Африка.Тези^ които не са се ваксинирали и разчитат на отрицателни PCR и антигенни тестове^ трябва да знаят^ че в ЕС ситуацията непрекъснато се променя. Франция^ например^ обяви вчера^ че от 7 юли (следващата сряда) спира да плаща тези тестове за пристигащи туристи на границата и чужденците ще си поемат разхода (40 евро за PCR или 29 евро за антигенен). Обяснението е^ че това е реципрочна мярка^ защото в много държави французите трябва да си плащат за тестовете при влизане. Правителството обмисла да накара и френските граждани да си плащат^ но след сезона на летните отпуски. Също вчера водещият научен консултант на страната проф. Жан-Франсоа Делфреси заяви^ че вероятно се задава четвърта вълна на пандемията заради т.нар. делта вариант на коронавируса.© Reuters                               Що се отнася до гражданите на страни извън ЕС^ допускани да пристигат свободно за туризъм или други пътувания^ то всяка европейско правителство може при нужда да изисква тестове и карантина за тях. Вчера към досегашните 14 страни от препоръчителния списък бяха добавени още 11. След промяната списъкът включва: Армения^ Азербайджан^ Босна и Херцеговина^ Бруней^ Канада^ Йордания^ Косово^ Молдова^ Черна гора^ Катар и Саудитска Арабия^ както и досегашните Албания^ Северна Македония^ Сърбия Австралия^ Израел^ Япония^ Ливан^ Нова Зеландия^ Руанда^ Сингапур^ Южна Корея^ Тайван^ Тайланд и САЩ плюс китайските административни райони Хонконг и Макао.                          Организации^ представляващи най-големите авиокомпании и летища в Европа^ предупредиха^ че ще настане хаос и пътниците ще чакат с часове на опашки^ ако страните не координират по-добре въвеждането в действие на европейския COVID сертификат^ предаде Ройтерс.Международният съвет на летищата^ организацията Авиокомпании за Европа и Международната асоциация за въздушен транспорт (IATA) предупредиха в писмо националните лидери^ че рискът от хаос е реален и че има голяма фрагментация и много различия в подхода към сертификатите в отделните страни.© European UnionВ текста се казва^ че единственият начин да бъдат избегнати огромни опашки и закъснения през пика на летния сезон е ваксинационните сертификати и пътническите формуляри да бъдат обработвани дистанционно^ преди пътникът да пристигне на летището. Проверки трябва да се правят само в страната^ от която пътникът тръгва^ а не в тази^ в която пристига^ а националните правителства трябва да предоставят оборудване за четене на QR кодове^ се допълва в писмото.Луфтханза (Lufthansa) пое инициативата в свои ръце и обяви^ че ще позволи на пътниците си да използват цифровия сертификат при регистрирането за полети^ като го покажат на телефона си или разпечатан при издаването на бордната карта. За определени дестинации скоро сертификатът ще може да се използва и при чекиране през ппиложението на амиокомпанията за мобилни телефони.,01.07.21,https://www.dnevnik.bg/sviat/2021/07/01/4227512_ot_dnes_v_es_se_putuva_s_covid_sertifikat_no_ima/,0
ДА ИЗКОРЕНИШ КОВИД-19. ДА ИЗПОЛЗВАШ ИНФЕКЦИИТЕ ЗА ОГРАНИЧАВАНЕ НА ЧОВЕШКИ ПРАВА И СВОБОДИ. ДА ПРЕВРЪЩАШ ВАКСИНИТЕ В ПАСПОРТ ЗА НОРМАЛЕН ЖИВОТ,Аз категорично съм ЗА ваксините срещу сериозни инфекциозни заболявания^ когато те съществено помагат за спасяването на животи^ но като експерт по обществено здраве съм научена да съпоставям данните^ да анализирам фактите и да оценявам тяхното кратко^ средно и дългосрочно въздействие върху общественото здраве и интерес.Вече е безспорен и научно доказан факт^ че ваксините срещу Ковид-19 предимно смекчават тежестта на заболяването и не предпазват ваксинираните от заразяване^ нито спират разпространението на епидемията в първоначално очакваните параметри.Ето някои данни за клиничните изпитвания на ваксините на Pfizer и AstraZeneca.От това следва^ че БЕЗ ваксина^ 0.88% от v-групата^ или 160^5 души биха се разболели от Ковид-19. Това означава 152^5 души повече (от 8-те от 18242) биха се разболели или всъщност 0^836% са предпазени от ваксината.Следователно^ за да предпазим ЕДИН човек от Ковид-19 с ваксината на Pfizer^ трябва да ваксинираме 119^6 души (NNT – необходим брой за лечение)[18242 / 152^5 = 119^6]От друга страна 118 души не са имали никаква полза от ваксината на Pfizer^ но са се сдобили с всички странични ефекти^ изброени в протокола от клиничното проучване (плюс неизвестни дългосрочни странични ефекти).Гледайки от позитивната страна – така или иначе^ в проучването на Pfizer^99^1% от НЕваксинираните НЕ са се разболели от Ковид-19.От това следва^ че БЕЗ ваксина^ 1^73% от v-групата или 100^5 души биха били заразени и това е със 70^5 души повече (от 30-те от 5807) или 1^21% са предпазени от ваксината.Следователно^ за да предотвратим с ваксината на AstraZeneca ЕДИН човек да се разболее от Ковид-19^ трябва да ваксинираме 82^4 души (NNT = необходим брой за лечение)[5807 / 70^5 = 82^37]В същото време^ 81 души не са имали никаква полза от ваксината на AstraZeneca^ но всички странични ефекти^ изброени в протокола от клиничното проучване (плюс неизвестни дългосрочни странични ефекти).Гледайки отново от позитивната страна – 98^3% от неваксинираните хора в проучването на AstraZeneca и БЕЗ ваксина НЕ са се разболели от Ковид-19.Толкова за данните от клиничните проучвания. Ето и нещо любопитно: на графиките по-долу се вижда кога точно светът се е преборил с Коклюш^ Дифтерия^  Морбили и Полиомиелит и в какъв етап от развитието на епидемиите са приложени ваксините^ които ги били „изкоренили“. Ако разглеждаме само крайния времеви отрязък на тези графики^ може да се направят различни от очевидните изводи^ но това би било манипулация. Същата^ каквато се прави сега с интерпретацията на данните за Ковид-19.От тогава до ден днешен непрекъснато някъде по света има спорадични взривове на инфекциозни заболявания и наред с други мерки ваксините имат своята роля за справянето с тях. Това в никакъв случай не е основание да използваме инфекциите като претекст за ограничаване на човешки права и лишаване от свободи^  нито да превръщаме ваксините в паспорт за нормален живот.П.С. Истината винаги излиза наяве и историята слага всичко по местата му. Важно е уроците да се учат от неманипулирани източници.Антония Първанова,03.07.2021,https://afera.bg/%D0%B4%D0%B0-%D0%B8%D0%B7%D0%BA%D0%BE%D1%80%D0%B5%D0%BD%D0%B8%D1%88-%D0%BA%D0%BE%D0%B2%D0%B8%D0%B4-19-%D0%B4%D0%B0-%D0%B8%D0%B7%D0%BF%D0%BE%D0%BB%D0%B7%D0%B2%D0%B0%D1%88-%D0%B8%D0%BD%D1%84%D0%B5/,1
НИЩО^ КОЕТО ДОСЕГА СЕ Е ТВЪРДЯЛО^ НЕ Е ВЯРНО – ВКЛЮЧИТЕЛНО СВЕТОВНАТА СТАТИСТИКА ЗА КОВИД,Защо изобщо не откривам тази новина в бг медиите?Центърът за контрол на заразните болести на САЩ (CDC) съобщи преди ден-два^ че прекратява използването на PCR-тестове поради тяхната ненадеждност и невъзможност за различаване на заразените с ковид и с грип. И предупреди американските лаборатории да ползват от края на тази година тестове^ които правят разлика между двата вируса. Причината медицинските власти да се усъмнят официално в ефективността на PCR-a (нещо^ за което се говори от самото начало на пандемията) е^ че през 2020 г. в Щатите са регистрирани като починали от грип едва 646 души. Докато през 2019-та (според CDC) жертвите на грипа и усложненията му в САЩ са между 24 000 и 62 000.Тоест нищо^ което досега се е твърдяло^ не е вярно (вече) – включително световната статистика за болестта.Мира Баджева,26.07.2021,https://afera.bg/%D0%BD%D0%B8%D1%89%D0%BE-%D0%BA%D0%BE%D0%B5%D1%82%D0%BE-%D0%B4%D0%BE%D1%81%D0%B5%D0%B3%D0%B0-%D1%81%D0%B5-%D0%B5-%D1%82%D0%B2%D1%8A%D1%80%D0%B4%D1%8F%D0%BB%D0%BE-%D0%BD%D0%B5-%D0%B5-%D0%B2%D1%8F/,1
КОВИД УЙДУРМАТА,Като гледам тази част от последната седмица^ цялата им Ковид-статистика ми прилича на уйдурма.Румен ФилковБележка на АФЕРА: После доц. Мангъров не бил прав^ а? Ама Мангъров не пее „Да ти скъсам г@за“^ нали^ що да го избират?!,05.04.2021,https://afera.bg/%D0%BA%D0%BE%D0%B2%D0%B8%D0%B4-%D1%83%D0%B9%D0%B4%D1%83%D1%80%D0%BC%D0%B0%D1%82%D0%B0/,1
БЕЗОБРАЗИЕ! 31 -МАТА ЗАРАЗЕНИ В ОПАНЕЦ С КОВИД СЛЕД ВТОРА ВАКСИНА Е ЯСНО ДОКАЗАТЕЛСТВО^ ЧЕ ЖИВОТЪТ НА ХОРАТА НЯМА СТОЙНОСТ^ ВАЖНА Е БРОЙКАТА ВАКСИНИРАНИ!,Румен Петков: Случаят в Опанец е ясно доказателство^ че животът на хората няма стойност^ важна е бройката ваксинираниВодачът на листата на ПП АБВ в Добрич д-р Николай Бекяров лично се ангажира със случая на заразени с COVID обитатели на дома за възрасни хора в село Опанец. През тази седмица стана ясно^ че 31 души там са заразени^ 14 от тях са след поставена втора ваксина^ а трима са хоспитализирани в МБАЛ-Добрич в тежко състояние.Д-р Бекяров настоя да бъдат посочени отговорните по случая. Той подчерта^ че хората от дома в Опанец в болшинството си са с тежка деменция и няма как да дадат реална информация за здравословното си състояние. Заради това той задава ключови въпроси за извършените имунизационни манипулации – установено ли е предварително състоянието на възрастните хора с рутинни медицински изследвания и били ли са в стабилно здраве^ когато са им поставяни ваксините.Председателят на ПП АБВ Румен Петков подчерта^ че посоченият случай в Опанец далеч не е единичен^ случаите с тежко болни или починали след ваксиниране с различни ваксини са много^ но те нарочно не се огласяват.„На 6 февруари в Габрово ваксинираният с „АстраЗенека“ Христо умря. Преди седмица с две ваксини „Пфайзер“ умря Евгени в Плевен – и двамата с коронавирус. В София много хора берат душа в различни болници – ваксинирани с „Модерна“^ „АстраЗенека“^ „Пфайзер“. И здравните власти продължават да крият информацията за това. Случаят в Опанец е ясно доказателство^ че животът на хората няма стойност^ важна е бройката ваксинирани. И затова трябва да се търси съдебна отговорност^ защото тези хора с деменция надали са подписали и без това^ вулгарния документ за информирано съгласие в съзнанието и отговорността^ в които трябва да бъде човек^ когато подписва такъв важен за здравето си документ. Наказание за виновните^ иначе просто ще оставим едно престъпници в здравеопазването да безчинстват на гърба на народа“.На снимката: Румен Петков^ д-р Бекяров^ доц. Кючуков,27.03.2021,https://afera.bg/%D0%B1%D0%B5%D0%B7%D0%BE%D0%B1%D1%80%D0%B0%D0%B7%D0%B8%D0%B5-31-%D0%BC%D0%B0%D1%82%D0%B0-%D0%B7%D0%B0%D1%80%D0%B0%D0%B7%D0%B5%D0%BD%D0%B8-%D0%B2-%D0%BE%D0%BF%D0%B0%D0%BD%D0%B5%D1%86-%D1%81-%D0%BA/,1
ПСИХОЛОГИЧЕСКАТА ОПЕРАЦИЯ „COVID-19“. НЯМА ДА МИРЯСАТ^ ДОКАТО НЕ ТИ ОТНЕМАТ ВСИЧКО,ПСИХОЛОГИЧЕСКАТА ОПЕРАЦИЯ „COVID-19” И МЕТОДИТЕ ЗА НАРУШАВАНЕ НА ПСИХИКАТА И СЪЗДАВАНЕ НА ПОКОРСТВО.Статията е базирана на лекции на психолога Ричард Гранън ′′Застъпи се за себе си „.Covid-19 е професионална психологическа операция^ проектирана от екип от психиатри и психолози^ чиято цел е напълно да унищожи настоящото възприемане на света и да създаде Нова сделка. Тя е част от „Програма 2030 г”^ осъществена от Организацията на обединените нации^ която цели цялостно преустройство на живота и социалните отношения. За да се постигне това^ първо трябва да накараш хората да се съгласят на всичко. Това^ което се случва в момента и техниките^ които се използват^ се основават на модела на психопат^ дебнещ жертвата си. Всички сме жертви. Още няколко години ще бъдем жертви^ затова е важно да знаем на каква психо-манипулация сме подложени и как да се предпазим от нея.ТЕХНИКИ^ ИЗПОЛЗВАНИ ПРИ ОПЕРАЦИЯТА COVID-19ТОВА Е ВОЙНА СРЕЩУ НАШЕТО СЪЗНАНИЕ.Тази война е предназначена да направи жертвите напълно зависими от системата на властта^ караща хората да възприемат мъчителите като хора^ които могат да ги спасят. Което води до психологическа зависимост и съпътстващите и елементи – локдауни^ ваксинации^ маски. Сега искат да превземат вашето съзнание^ но скоро ще посегнат за всичко. И няма да мирясат^ докато не ти отнемат всичко.“доц. Атанас Мангъров,15.05.2021,https://afera.bg/%D0%BF%D1%81%D0%B8%D1%85%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%82%D0%B0-%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F-covid-19-%D0%BD%D1%8F%D0%BC%D0%B0/,1
ПСИХОЛОГИЧЕСКАТА ОПЕРАЦИЯ „COVID-19“. НЯМА ДА МИРЯСАТ^ ДОКАТО НЕ ТИ ОТНЕМАТ ВСИЧКО,ПСИХОЛОГИЧЕСКАТА ОПЕРАЦИЯ „COVID-19” И МЕТОДИТЕ ЗА НАРУШАВАНЕ НА ПСИХИКАТА И СЪЗДАВАНЕ НА ПОКОРСТВО.Статията е базирана на лекции на психолога Ричард Гранън ′′Застъпи се за себе си „.Covid-19 е професионална психологическа операция^ проектирана от екип от психиатри и психолози^ чиято цел е напълно да унищожи настоящото възприемане на света и да създаде Нова сделка. Тя е част от „Програма 2030 г”^ осъществена от Организацията на обединените нации^ която цели цялостно преустройство на живота и социалните отношения. За да се постигне това^ първо трябва да накараш хората да се съгласят на всичко. Това^ което се случва в момента и техниките^ които се използват^ се основават на модела на психопат^ дебнещ жертвата си. Всички сме жертви. Още няколко години ще бъдем жертви^ затова е важно да знаем на каква психо-манипулация сме подложени и как да се предпазим от нея.ТЕХНИКИ^ ИЗПОЛЗВАНИ ПРИ ОПЕРАЦИЯТА COVID-19ТОВА Е ВОЙНА СРЕЩУ НАШЕТО СЪЗНАНИЕ.Тази война е предназначена да направи жертвите напълно зависими от системата на властта^ караща хората да възприемат мъчителите като хора^ които могат да ги спасят. Което води до психологическа зависимост и съпътстващите и елементи – локдауни^ ваксинации^ маски. Сега искат да превземат вашето съзнание^ но скоро ще посегнат за всичко. И няма да мирясат^ докато не ти отнемат всичко.“доц. Атанас Мангъров,15.05.2021,https://afera.bg/%D0%BF%D1%81%D0%B8%D1%85%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%82%D0%B0-%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F-covid-19-%D0%BD%D1%8F%D0%BC%D0%B0/,1
ПСИХОЛОГИЧЕСКАТА ОПЕРАЦИЯ „COVID-19“. НЯМА ДА МИРЯСАТ^ ДОКАТО НЕ ТИ ОТНЕМАТ ВСИЧКО,ПСИХОЛОГИЧЕСКАТА ОПЕРАЦИЯ „COVID-19” И МЕТОДИТЕ ЗА НАРУШАВАНЕ НА ПСИХИКАТА И СЪЗДАВАНЕ НА ПОКОРСТВО.Статията е базирана на лекции на психолога Ричард Гранън ′′Застъпи се за себе си „.Covid-19 е професионална психологическа операция^ проектирана от екип от психиатри и психолози^ чиято цел е напълно да унищожи настоящото възприемане на света и да създаде Нова сделка. Тя е част от „Програма 2030 г”^ осъществена от Организацията на обединените нации^ която цели цялостно преустройство на живота и социалните отношения. За да се постигне това^ първо трябва да накараш хората да се съгласят на всичко. Това^ което се случва в момента и техниките^ които се използват^ се основават на модела на психопат^ дебнещ жертвата си. Всички сме жертви. Още няколко години ще бъдем жертви^ затова е важно да знаем на каква психо-манипулация сме подложени и как да се предпазим от нея.ТЕХНИКИ^ ИЗПОЛЗВАНИ ПРИ ОПЕРАЦИЯТА COVID-19ТОВА Е ВОЙНА СРЕЩУ НАШЕТО СЪЗНАНИЕ.Тази война е предназначена да направи жертвите напълно зависими от системата на властта^ караща хората да възприемат мъчителите като хора^ които могат да ги спасят. Което води до психологическа зависимост и съпътстващите и елементи – локдауни^ ваксинации^ маски. Сега искат да превземат вашето съзнание^ но скоро ще посегнат за всичко. И няма да мирясат^ докато не ти отнемат всичко.“доц. Атанас Мангъров,15.05.2021,https://afera.bg/%D0%BF%D1%81%D0%B8%D1%85%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%82%D0%B0-%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F-covid-19-%D0%BD%D1%8F%D0%BC%D0%B0/,1
ПСИХОЛОГИЧЕСКАТА ОПЕРАЦИЯ „COVID-19“. НЯМА ДА МИРЯСАТ^ ДОКАТО НЕ ТИ ОТНЕМАТ ВСИЧКО,ПСИХОЛОГИЧЕСКАТА ОПЕРАЦИЯ „COVID-19” И МЕТОДИТЕ ЗА НАРУШАВАНЕ НА ПСИХИКАТА И СЪЗДАВАНЕ НА ПОКОРСТВО.Статията е базирана на лекции на психолога Ричард Гранън ′′Застъпи се за себе си „.Covid-19 е професионална психологическа операция^ проектирана от екип от психиатри и психолози^ чиято цел е напълно да унищожи настоящото възприемане на света и да създаде Нова сделка. Тя е част от „Програма 2030 г”^ осъществена от Организацията на обединените нации^ която цели цялостно преустройство на живота и социалните отношения. За да се постигне това^ първо трябва да накараш хората да се съгласят на всичко. Това^ което се случва в момента и техниките^ които се използват^ се основават на модела на психопат^ дебнещ жертвата си. Всички сме жертви. Още няколко години ще бъдем жертви^ затова е важно да знаем на каква психо-манипулация сме подложени и как да се предпазим от нея.ТЕХНИКИ^ ИЗПОЛЗВАНИ ПРИ ОПЕРАЦИЯТА COVID-19ТОВА Е ВОЙНА СРЕЩУ НАШЕТО СЪЗНАНИЕ.Тази война е предназначена да направи жертвите напълно зависими от системата на властта^ караща хората да възприемат мъчителите като хора^ които могат да ги спасят. Което води до психологическа зависимост и съпътстващите и елементи – локдауни^ ваксинации^ маски. Сега искат да превземат вашето съзнание^ но скоро ще посегнат за всичко. И няма да мирясат^ докато не ти отнемат всичко.“доц. Атанас Мангъров,15.05.2021,https://afera.bg/%D0%BF%D1%81%D0%B8%D1%85%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%82%D0%B0-%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F-covid-19-%D0%BD%D1%8F%D0%BC%D0%B0/,1
ПСИХОЛОГИЧЕСКАТА ОПЕРАЦИЯ „COVID-19“. НЯМА ДА МИРЯСАТ^ ДОКАТО НЕ ТИ ОТНЕМАТ ВСИЧКО,ПСИХОЛОГИЧЕСКАТА ОПЕРАЦИЯ „COVID-19” И МЕТОДИТЕ ЗА НАРУШАВАНЕ НА ПСИХИКАТА И СЪЗДАВАНЕ НА ПОКОРСТВО.Статията е базирана на лекции на психолога Ричард Гранън ′′Застъпи се за себе си „.Covid-19 е професионална психологическа операция^ проектирана от екип от психиатри и психолози^ чиято цел е напълно да унищожи настоящото възприемане на света и да създаде Нова сделка. Тя е част от „Програма 2030 г”^ осъществена от Организацията на обединените нации^ която цели цялостно преустройство на живота и социалните отношения. За да се постигне това^ първо трябва да накараш хората да се съгласят на всичко. Това^ което се случва в момента и техниките^ които се използват^ се основават на модела на психопат^ дебнещ жертвата си. Всички сме жертви. Още няколко години ще бъдем жертви^ затова е важно да знаем на каква психо-манипулация сме подложени и как да се предпазим от нея.ТЕХНИКИ^ ИЗПОЛЗВАНИ ПРИ ОПЕРАЦИЯТА COVID-19ТОВА Е ВОЙНА СРЕЩУ НАШЕТО СЪЗНАНИЕ.Тази война е предназначена да направи жертвите напълно зависими от системата на властта^ караща хората да възприемат мъчителите като хора^ които могат да ги спасят. Което води до психологическа зависимост и съпътстващите и елементи – локдауни^ ваксинации^ маски. Сега искат да превземат вашето съзнание^ но скоро ще посегнат за всичко. И няма да мирясат^ докато не ти отнемат всичко.“доц. Атанас Мангъров,15.05.2021,https://afera.bg/%D0%BF%D1%81%D0%B8%D1%85%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%82%D0%B0-%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F-covid-19-%D0%BD%D1%8F%D0%BC%D0%B0/,1
Първи симптоми на новия коронавирус: Зависят от възрастта и пола на заразените,Първите симптоми при заразените с новия коронавирус зависят от възрастта и пола^ това показват данни от британско проучване.  Британски учени^ работещи под ръководството на лондонския Кингс колидж^ изследват 18 симптома^ които са типични при заболелите от COVID-19. Сред тях са загубата на обоняние^ болка в гърдите^ корема или в мускулите^ упорита кашлица.  Изследователите установяват^ че в началната фаза на заболяването симптомите при по-младите хора (между 16 и 59 г.) и при тези на възраст над 60 години са различни^ както при мъжете^ така и при жените.  Загубата на обоняние не е често срещана при хората на и над 60-годишна възраст^ но пък те страдат от диария в началото на инфекцията. Повишената температура^ която е сред най-честите първи симптоми на коронавирус^ също не е обичайна при заразените от тази възрастова група.  Мъжете^ болни от новия коронавирус^ съобщават за недостиг на въздух^ умора^ висока температура.  При жените инфекцията започва със загуба на обоняние^ болка в гърдите и упорита кашлица.  Важно е хората да знаят^ че първите симптоми са широкообхватни и могат да изглеждат различно при всеки член на семейство^ казва водещият автор Клер Стивс.  Британските учени извършват проучването в периода между април и октомври м.г. Те проследяват симптоми^ докладвани от болни в специално мобилно приложение.,03.08.21,https://dariknews.bg/novini/bylgariia/pyrvi-simptomi-na-noviia-koronavirus-zavisiat-ot-vyzrastta-i-pola-na-zarazenite-2279240,0
Австрийският съд отменя решението: PCR-тестa не е подходящ за диагностика,На 24 март беше издадено сензационно решение^ което удари паническата политика на правителството на Курц. Съдът заявява на няколко места^ че PCR тестът не е подходящ за определяне на заразността. Тази вероятно фактически правилна преценка косвено отхвърля цялата политика на Ковид-19 в Австрия^ която се основава на този тест.Административният съд във Виена е уважил жалбата на FPÖ срещу забраната за заседание^ регистрирано за 31 януари във Виена. „Забраната е направена погрешно“^ се казва от името на Републиката. В мотивите за решението съдът посочва въз основа на научни изследвания^ че основанията за забраната^ изтъкнати от „Виенската държавна полицейска служба“^ са напълно неоснователни. Съдът се съгласява с твърденията в жалбата „по всички точки“ и дори надхвърля аргументите^ изтъкнати от самата FPÖ. По-конкретно^ критериите и определенията^ използвани за определяне на броя на страдащите от ковид^ са силно поставяни под въпрос.„PCR теста не е подходящ за диагностика“Изрично се посочва^ че дори според „Световната здравна организация“ (СЗО)^ „PCR тестът не е подходящ за диагностика и следователно сам по себе си не казва нищо за болестта или инфекцията на човек“. Въпреки това^ министърът на здравеопазването използва съвсем различна^ много по-широка дефиниция на случаите за Ковид-19^ която не може да се използва^ за да оправдае забраната за среща^ тъй като: Трябва ли „Комисията по ковид“ да основава дефиницията на случая на министъра на здравеопазването и не тази на СЗО; така че всяко определяне на числата за „болни/заразени“ е погрешно.Съдът стигна до заключението^ че „информацията“ от „Виенската градска здравна служба“^ на която се основава забраната от „Виенското държавно полицейско управление“^ „не съдържа валидни и основани на доказателства изявления или констатации за епидемията“.Съдът^ буквално: Въз основа на определенията на министъра на здравеопазването^ „Дефиниция на делото Ковид-19“ от 23 декември 2020 г.^ „потвърден случай“ 1) е всяко лице с доказателства за специфична за SARS-CoV-2 нуклеинова киселина (PCR тест^ бележка)^ независимо от клиничната проява или 2) всяко лице с доказателства за специфичен за SARS-CoV антиген^ който отговаря на клиничните критерии или 3) всяко лице с доказателство за специфичен за SARS-CoV антиген^ което отговаря на епидемиологичните критерии. По този начин нито един от трите „потвърдени случая“^ определени от министъра на здравеопазването^ не отговаря на изискванията на концепцията на СЗО за „болен/заразен“. СЗО отказва да разчита единствено на PCR теста (потвърден случай 1) (…)Източник: info-direkt.eu (31 Март 2021)Бележки:Съдебното решение (на немски език) на Административен съд Виена можете да свалите/видите тук.,14.04.2021,https://anoncyberarmy.wordpress.com/category/%D0%BD%D0%BE%D0%B2%D0%B8%D0%BD%D0%B8/%D0%B0%D0%BA%D1%82%D1%83%D0%B0%D0%BB%D0%BD%D0%BE/,1
